Comparison ID,Field,Predicted Value,Ground Truth Value,Match,Form Type
82,wages_and_tips,203764.35,203764.35,True,IRS2
83,employee_name,Jennifer Marsh,Jennifer Marsh,True,IRS2
83,employer_name,"Christian, Turner and Moreno LLC 796 Charles Views Lake Ericabury CA 49286-7508","Christian, Turner and Moreno LLC",False,IRS2
83,federal_income_tax_withheld,81441.80,81441.80,True,IRS2
83,medicare_wages_and_tips,286051.20,286051.20,True,IRS2
83,social_security_wages,242349.10,242349.10,True,IRS2
83,state_1,SD,CT,False,IRS2
83,state_1_income_tax_withheld,9628.93,11792.03,False,IRS2
83,state_1_wages_and_tips,117955.72,116725.06,False,IRS2
83,state_2,,SD,False,IRS2
83,state_2_income_tax_withheld,,9628.93,False,IRS2
83,state_2_wages_and_tips,,117955.72,False,IRS2
83,wages_and_tips,233867.03,233867.03,True,IRS2
84,employee_name,Jason Smith,Jason Smith,True,IRS2
84,employer_name,Hoover LLC Ltd,Hoover LLC Ltd,True,IRS2
84,federal_income_tax_withheld,69653.53,69653.53,True,IRS2
84,medicare_wages_and_tips,178969.42,178969.42,True,IRS2
84,social_security_wages,185177.48,185177.48,True,IRS2
84,state_1,AL,NV,False,IRS2
84,state_1_income_tax_withheld,6920.65,9600.97,False,IRS2
84,state_1_wages_and_tips,94043.84,96336.52,False,IRS2
84,state_2,,AL,False,IRS2
84,state_2_income_tax_withheld,,6920.65,False,IRS2
84,state_2_wages_and_tips,,94043.84,False,IRS2
84,wages_and_tips,202445.63,202445.63,True,IRS2
85,employee_name,Suff.,Tristan Humphrey,False,IRS2
85,employer_name,Haynes-Krause and Sons,Haynes-Krause and Sons,True,IRS2
85,federal_income_tax_withheld,8440.40,8440.40,True,IRS2
85,medicare_wages_and_tips,59878.45,59878.45,True,IRS2
85,social_security_wages,68872.82,68872.82,True,IRS2
85,state_1,SD,CO,False,IRS2
85,state_1_income_tax_withheld,2550.87,3036.85,False,IRS2
85,state_1_wages_and_tips,25321.03,26650.81,False,IRS2
85,state_2,,SD,False,IRS2
85,state_2_income_tax_withheld,,2550.87,False,IRS2
85,state_2_wages_and_tips,,25321.03,False,IRS2
85,wages_and_tips,54250.52,54250.52,True,IRS2
86,employee_name,Lisa Smith,Lisa Smith,True,IRS2
86,employer_name,"Greene-Armstrong Inc 86136 Garcia Prairie Williamsport, NH 92057-2012",Greene-Armstrong Inc,False,IRS2
86,federal_income_tax_withheld,13737.15,13737.15,True,IRS2
86,medicare_wages_and_tips,67405.22,67405.22,True,IRS2
86,social_security_wages,39810.38,39810.38,True,IRS2
86,state_1,AZ,WI,False,IRS2
86,state_1_income_tax_withheld,9861.03,1296.39,False,IRS2
86,state_1_wages_and_tips,57203.39,24571.09,False,IRS2
86,state_2,,AZ,False,IRS2
86,state_2_income_tax_withheld,,1337.67,False,IRS2
86,state_2_wages_and_tips,,24039.58,False,IRS2
86,wages_and_tips,51899.58,51899.58,True,IRS2
87,employee_name,Joshua Lawson,Joshua Lawson,True,IRS2
87,employer_name,"Watson and Sons Group 479 Beltran Ridge Johnsonton, CO 73283-7424",Watson and Sons Group,False,IRS2
87,federal_income_tax_withheld,76269.53,76269.53,True,IRS2
87,medicare_wages_and_tips,238817.27,238817.27,True,IRS2
87,social_security_wages,181690.14,181690.14,True,IRS2
87,state_1,NH,KY,False,IRS2
87,state_1_income_tax_withheld,7032.74,7138.14,False,IRS2
87,state_1_wages_and_tips,120737.10,123243.77,False,IRS2
87,state_2,,NH,False,IRS2
87,state_2_income_tax_withheld,,7032.74,False,IRS2
87,state_2_wages_and_tips,,120737.10,False,IRS2
87,wages_and_tips,225171.82,225171.82,True,IRS2
88,employee_name,John Steele,John Steele,True,IRS2
88,employer_name,Gonzales-White Inc,Gonzales-White Inc,True,IRS2
88,federal_income_tax_withheld,21886.27,21886.27,True,IRS2
88,medicare_wages_and_tips,,75930.08,False,IRS2
88,social_security_wages,,87122.80,False,IRS2
88,state_1,AZ,GA,False,IRS2
88,state_1_income_tax_withheld,2393.18,2755.73,False,IRS2
88,state_1_wages_and_tips,42383.82,40284.02,False,IRS2
88,state_2,,AZ,False,IRS2
88,state_2_income_tax_withheld,,2393.18,False,IRS2
88,state_2_wages_and_tips,,42383.82,False,IRS2
88,wages_and_tips,89105.67,89105.67,True,IRS2
89,employee_name,Curtis Cunningham,Curtis Cunningham,True,IRS2
89,employer_name,"Walker, Hall and Rodriguez Group","Walker, Hall and Rodriguez Group",True,IRS2
89,federal_income_tax_withheld,26578.19,26578.19,True,IRS2
89,medicare_wages_and_tips,66253.85,66253.85,True,IRS2
89,social_security_wages,117410.45,117410.45,True,IRS2
89,state_1,DC,NC,False,IRS2
89,state_1_income_tax_withheld,4026.58,3401.69,False,IRS2
89,state_1_wages_and_tips,49335.01,44761.69,False,IRS2
89,state_2,,DC,False,IRS2
89,state_2_income_tax_withheld,,4026.58,False,IRS2
89,state_2_wages_and_tips,,49335.01,False,IRS2
89,wages_and_tips,93819.93,93819.93,True,IRS2
90,employee_name,,Dr. Holly,False,IRS2
90,employer_name,,Mccall-Walker and Sons,False,IRS2
90,federal_income_tax_withheld,26861.96,26861.96,True,IRS2
90,medicare_wages_and_tips,78819.95,78819.95,True,IRS2
90,social_security_wages,79000.89,79000.89,True,IRS2
90,state_1,KS,MI,False,IRS2
90,state_1_income_tax_withheld,5646.74,5037.37,False,IRS2
90,state_1_wages_and_tips,51029.63,52978.50,False,IRS2
90,state_2,,KS,False,IRS2
90,state_2_income_tax_withheld,,5646.74,False,IRS2
90,state_2_wages_and_tips,,51029.63,False,IRS2
90,wages_and_tips,101903.04,101903.04,True,IRS2
91,employee_name,Wesley Peterson,Wesley Peterson,True,IRS2
91,employer_name,Susan Green,Beck Inc Group,False,IRS2
91,federal_income_tax_withheld,35711.58,35711.58,True,IRS2
91,medicare_wages_and_tips,117120.30,117120.30,True,IRS2
91,social_security_wages,121661.33,121661.33,True,IRS2
91,state_1,MI,VT,False,IRS2
91,state_1_income_tax_withheld,7982.78,6448.04,False,IRS2
91,state_1_wages_and_tips,86479.19,73891.82,False,IRS2
91,state_2,,MI,False,IRS2
91,state_2_income_tax_withheld,,7982.78,False,IRS2
91,state_2_wages_and_tips,,86479.19,False,IRS2
91,wages_and_tips,160427.52,160427.52,True,IRS2
92,employee_name,Nicole Maddox,Nicole Maddox,True,IRS2
92,employer_name,Clark-Mitchell Ltd,Clark-Mitchell Ltd,True,IRS2
92,federal_income_tax_withheld,43477.44,43477.44,True,IRS2
92,medicare_wages_and_tips,210786.83,210786.83,True,IRS2
92,social_security_wages,182401.22,182401.22,True,IRS2
92,state_1,CT,NM,False,IRS2
92,state_1_income_tax_withheld,5488.40,6009.27,False,IRS2
92,state_1_wages_and_tips,88443.18,80672.23,False,IRS2
92,state_2,,CT,False,IRS2
92,state_2_income_tax_withheld,,5488.40,False,IRS2
92,state_2_wages_and_tips,,88443.18,False,IRS2
92,wages_and_tips,176877.11,176877.11,True,IRS2
93,employee_name,Jeremy Lowe,Jeremy Lowe,True,IRS2
93,employer_name,,"Smith, Reeves and Conner and Sons",False,IRS2
93,federal_income_tax_withheld,15596.90,15596.90,True,IRS2
93,medicare_wages_and_tips,87936.48,87936.48,True,IRS2
93,social_security_wages,81946.49,81946.49,True,IRS2
93,state_1,NE,IA,False,IRS2
93,state_1_income_tax_withheld,2263.17,2379.01,False,IRS2
93,state_1_wages_and_tips,33095.23,35021.25,False,IRS2
93,state_2,,NE,False,IRS2
93,state_2_income_tax_withheld,,2263.17,False,IRS2
93,state_2_wages_and_tips,,33095.23,False,IRS2
93,wages_and_tips,68515.40,68515.40,True,IRS2
94,employee_name,Suzanne Martinez,Suzanne Martinez,True,IRS2
94,employer_name,Gray and Sons PLC,Gray and Sons PLC,True,IRS2
94,federal_income_tax_withheld,54266.82,54266.82,True,IRS2
94,medicare_wages_and_tips,157684.51,157684.51,True,IRS2
94,social_security_wages,205127.45,205127.45,True,IRS2
94,state_1,CT,WY,False,IRS2
94,state_1_income_tax_withheld,7092.02,6095.48,False,IRS2
94,state_1_wages_and_tips,87656.50,87406.34,False,IRS2
94,state_2,,CT,False,IRS2
94,state_2_income_tax_withheld,,7092.02,False,IRS2
94,state_2_wages_and_tips,,87656.50,False,IRS2
94,wages_and_tips,172752.16,172752.16,True,IRS2
95,employee_name,Travis Preston,Travis Preston,True,IRS2
95,employer_name,"Mitchell-Turner PLC 1571 Flores Shores Lake Laurenfurt, MI 34616-8419",Mitchell-Turner PLC,False,IRS2
95,federal_income_tax_withheld,62909.72,62909.72,True,IRS2
95,medicare_wages_and_tips,237781.83,237781.83,True,IRS2
95,social_security_wages,221226.36,221226.36,True,IRS2
95,state_1,NV,MA,False,IRS2
95,state_1_income_tax_withheld,4315.88,3492.23,False,IRS2
95,state_1_wages_and_tips,109666.73,92036.38,False,IRS2
95,state_2,,NV,False,IRS2
95,state_2_income_tax_withheld,,4315.88,False,IRS2
95,state_2_wages_and_tips,,109666.73,False,IRS2
95,wages_and_tips,203772.26,203772.26,True,IRS2
96,employee_name,Jacob Skinner,Jacob Skinner,True,IRS2
96,employer_name,"Walker-Howard Inc 5530 Cohen Lodge Davisview, CA 82937-5566",Walker-Howard Inc,False,IRS2
96,federal_income_tax_withheld,16579.87,16579.87,True,IRS2
96,medicare_wages_and_tips,48337.27,48337.27,True,IRS2
96,social_security_wages,47063.08,47063.08,True,IRS2
96,state_1,FL,WV,False,IRS2
96,state_1_income_tax_withheld,2128.68,2616.16,False,IRS2
96,state_1_wages_and_tips,26061.77,26168.10,False,IRS2
96,state_2,,FL,False,IRS2
96,state_2_income_tax_withheld,,2128.68,False,IRS2
96,state_2_wages_and_tips,,26061.77,False,IRS2
96,wages_and_tips,48791.84,48791.84,True,IRS2
97,employee_name,Ronnie Maxwell,Ronnie Maxwell,True,IRS2
97,employer_name,"Henson, Harrison and Greene Ltd","Henson, Harrison and Greene Ltd",True,IRS2
97,federal_income_tax_withheld,15660.31,15660.31,True,IRS2
97,medicare_wages_and_tips,56653.33,56653.33,True,IRS2
97,social_security_wages,56238.10,56238.10,True,IRS2
97,state_1,MS,GA,False,IRS2
97,state_1_income_tax_withheld,2296.72,1716.13,False,IRS2
97,state_1_wages_and_tips,23129.25,23253.28,False,IRS2
97,state_2,,MS,False,IRS2
97,state_2_income_tax_withheld,,2296.72,False,IRS2
97,state_2_wages_and_tips,,23129.25,False,IRS2
97,wages_and_tips,48294.26,48294.26,True,IRS2
98,employee_name,Lisa Patterson,Lisa Patterson,True,IRS2
98,employer_name,"Elliott, West and Gilmore Group","Elliott, West and Gilmore Group",True,IRS2
98,federal_income_tax_withheld,8052.07,8052.07,True,IRS2
98,medicare_wages_and_tips,53647.03,53225.47,False,IRS2
98,social_security_wages,44181.00,44181.00,True,IRS2
98,state_1,DE,AK,False,IRS2
98,state_1_income_tax_withheld,2014.73,1884.28,False,IRS2
98,state_1_wages_and_tips,28594.56,30117.46,False,IRS2
98,state_2,,DE,False,IRS2
98,state_2_income_tax_withheld,,2014.73,False,IRS2
98,state_2_wages_and_tips,,28594.56,False,IRS2
98,wages_and_tips,60041.29,60041.29,True,IRS2
99,employee_name,Suff. E,Katrina Lopez,False,IRS2
99,employer_name,Wilson Group PLC,Wilson Group PLC,True,IRS2
99,federal_income_tax_withheld,63293.77,63293.77,True,IRS2
99,medicare_wages_and_tips,,152346.22,False,IRS2
99,social_security_wages,,163872.60,False,IRS2
99,state_1,GA,TX,False,IRS2
99,state_1_income_tax_withheld,4839.76,4166.46,False,IRS2
99,state_1_wages_and_tips,89289.92,87817.70,False,IRS2
99,state_2,,GA,False,IRS2
99,state_2_income_tax_withheld,,4839.76,False,IRS2
99,state_2_wages_and_tips,,89289.92,False,IRS2
99,wages_and_tips,183276.33,183276.33,True,IRS2
